,keys_pair,minutesSinceStart,gap,barClosePrice,tradePrice,Lpred1b,Lpred2b,Lpred3b,Lpred4b,Lpred5b,Lpred6b,Lpred7b,Lpred8b,Lpred9b,Lpred10b,Lpred11b,Lpred12b,Lpred13b,Lpred14b
1857112,pair_1,970.0,0,,,-0.000506832170117291,-0.000915779496758868,-0.00126820761678526,-0.00160455191699454,-0.0018840972314785602,-0.00202738683845677,-0.0018728610065848101,-0.00112727160180615,-0.00111796889885491,-0.00127920854553663,-0.00349166714603397,-0.00449059299794711,-0.00545169793563936,-0.00585780500553758
1857113,pair_1,975.0,0,,,-0.000512862416777141,-0.000941107200087826,-0.0012995113282726599,-0.0016413122011247,-0.00191359125816897,-0.00202105513130416,-0.0017768786985142898,-0.00101040326995286,-0.0010129881113681198,-0.00132086102356394,-0.0034625851270053396,-0.00442636719381525,-0.00544874043556739,-0.00580866573838886
1857114,pair_1,980.0,0,,,-0.000381533857015716,-0.000767299680012204,-0.0011031380631188802,-0.0014192097783054,-0.0016821530458678,-0.00180257669672232,-0.00161435509540607,-0.000789109320374324,-0.000727207057712388,-0.000911748591980274,-0.0030052619352649995,-0.0040046920425523295,-0.00497983042250134,-0.00539662657112583
1857115,pair_1,985.0,0,,,-0.00027512849639615896,-0.0006471893164810901,-0.000981579698763514,-0.00129122314398532,-0.00154775047743045,-0.0016641631848398801,-0.0015037994734748699,-0.000692123932147424,-0.000642057701332419,-0.0007981121612524879,-0.00297077095053599,-0.00394595751865483,-0.00491215729075931,-0.00533176501559995
1857116,pair_1,990.0,0,,,-0.00032096312604272797,-0.000724730535705873,-0.0010703160738935698,-0.00135775181298114,-0.00158571484601411,-0.0016669626309724198,-0.0014507749827878198,-0.000599317402160298,-0.00061143820032382,-0.000981683284867431,-0.00303669722459884,-0.00401540978167139,-0.00499512129334593,-0.0053947191811652
1857117,pair_1,995.0,0,,,-0.000199423719876396,-0.000587407124853899,-0.000919273807307832,-0.0012037550866562802,-0.0014382951673660002,-0.00152422665022059,-0.00131176171593521,-0.000267419282414704,-0.000155370198456239,-0.00045906643483274,-0.00246800658747148,-0.00337612667989998,-0.0044000693932512,-0.0048424595660167295
1857118,pair_1,1000.0,0,,,-0.000305314442081461,-0.000720977121346012,-0.00103334206552637,-0.00126262996191382,-0.00145231310215256,-0.00148184584677426,-0.0011285960368973,0.000126531837842048,0.000179125991762481,-0.000567288685609098,-0.00271583937029749,-0.00379384961947931,-0.00489420981194927,-0.0053649316521264204
1857119,pair_1,1005.0,0,,,-0.00031377638816272797,-0.00074401798014774,-0.0010704856401629,-0.0013092126021882,-0.00149343422026731,-0.0015369275057842801,-0.0012360857954519901,4.4072658031718105e-05,0.000218926086347936,-0.00041884507077865496,-0.0024451340218925198,-0.00333696775842801,-0.00439466823245481,-0.00487115761508448
1857120,pair_1,1010.0,0,,,-0.000314070020031911,-0.0007548130518509339,-0.00107539872108932,-0.00128167811402844,-0.00143301315685998,-0.0014337087523518,-0.0010828482578491801,0.00024206213675821402,0.00041720594844808903,-0.000341215751623408,-0.00247228059388555,-0.00338989890914769,-0.00453094826109575,-0.00501823187382288
1857121,pair_1,1015.0,0,,,-0.000308800851494538,-0.0007556885069508219,-0.00109980938767437,-0.00135273826915789,-0.00154429991400551,-0.0015606682952745,-0.0011903711205846,6.611826740832421e-05,8.87749224905403e-06,-0.0007980840047187769,-0.00296714597325631,-0.0038468383282193705,-0.00501041800154305,-0.00545960512707681
1857122,pair_1,1020.0,0,,,-0.000204100645025571,-0.000556162192224486,-0.000817150777767836,-0.00100276102699246,-0.00115784541287916,-0.00117457067718381,-0.000833835510385825,0.000402671639488904,0.000334102762867157,-0.000434018969511143,-0.00266790732779525,-0.0037296618327537796,-0.00483718027973012,-0.00542122224101391
1857123,pair_1,1025.0,0,,,-0.000197411482725073,-0.000565408060706842,-0.000846639851486529,-0.00106281844954526,-0.00127494458512296,-0.0013467064409772,-0.00113301809310364,-0.000130367500077928,-0.000359253701010591,-0.00116127678480287,-0.0033961239962654803,-0.004320864539542379,-0.00547789664496647,-0.00592885292306319
1857124,pair_1,1030.0,0,,,-0.000253568576636202,-0.000617753659371996,-0.0008722778869008629,-0.00104321977563829,-0.00121787727877262,-0.00126226087861625,-0.00102210653783588,-8.850549142086321e-06,-0.000191263511527398,-0.00104679757329851,-0.0033046849981102,-0.00431608776135329,-0.00547279823604344,-0.0059488111323906
1857125,pair_1,1035.0,0,,,-0.00033285167053219,-0.000760496719086482,-0.0010606124182111,-0.0012508517803016,-0.00141451905307465,-0.00143641401858708,-0.00123132024192005,-0.000366160809060592,-0.000321701740120065,-0.00135841534700099,-0.00363664248665105,-0.00466949371518231,-0.00584712023694421,-0.00626454864854452
1857126,pair_1,1040.0,0,,,-0.000287418801071802,-0.000701021232177909,-0.000990538814018987,-0.0011933728990725801,-0.00136605148566047,-0.0013740294836178599,-0.00108528611875826,-0.000141717739990625,-0.000118592467958599,-0.0011272940906336699,-0.00347045291049631,-0.00457620861777424,-0.00579461230125406,-0.00624986949135205
1857127,pair_1,1045.0,0,,,-0.00033450675366634704,-0.000745813840368647,-0.00101650313440727,-0.0011929839341962801,-0.0013480435678159999,-0.0013633064901041301,-0.00110955757682907,-0.000166274106635841,-6.297264380863979e-05,-0.00114512905037314,-0.00347652570075737,-0.004548540955646121,-0.00574350775362449,-0.00620375263136998
1857128,pair_1,1050.0,0,,,-0.000345248907572793,-0.000783446539110152,-0.0010800942750886801,-0.00127305363564278,-0.00143678918392923,-0.00146476063752077,-0.00133022906159066,-0.0005659743218584411,-0.00024872303757794104,-0.0014756009912370099,-0.00373374637435299,-0.00482211011518269,-0.006034949650428279,-0.006469235586617429
1857129,pair_1,1055.0,0,,,-0.000331341281912088,-0.000727509815655314,-0.00101179914975619,-0.0012084033863962599,-0.00136100155638151,-0.00138866435871838,-0.00120833280681959,-0.00041049747346843396,-0.000145418519210453,-0.00116239616299531,-0.0034111704986214604,-0.00456602022743489,-0.0056312921509066,-0.00613060436809206
1857130,pair_1,1060.0,0,,,-0.000257006444943331,-0.000603093650633286,-0.000822027415998825,-0.000942037314956693,-0.00106061711689164,-0.00107833256785345,-0.0008777751536771889,6.0547986030142296e-05,0.000153962948864684,-0.000950711659616268,-0.0032654354544729897,-0.00440401751203514,-0.00550798242085566,-0.0060610721548745704
1857131,pair_1,1065.0,0,,,-0.000163769433442421,-0.000464300266112766,-0.0006498339901435071,-0.000758875258658745,-0.000856044889728193,-0.0008524956411213481,-0.0006092253740227731,0.000375801174373493,0.000523398956135966,-0.000398010057435512,-0.00258134567352682,-0.0036368248958137703,-0.00475489291707971,-0.0053916521471586605
1857132,pair_1,1070.0,0,,,-0.00022097405246800298,-0.0005733804407505451,-0.000797993903389034,-0.0009268544634425099,-0.00105077687667709,-0.00106639140958671,-0.0008298581252802871,0.000231215334171743,0.000314813207542061,-0.000770037530138113,-0.00289254553777311,-0.00388151425800157,-0.0050146197925148,-0.0055650481361493795
1857133,pair_1,1075.0,0,,,-0.00016692084640633798,-0.000493375974019709,-0.000711737668878002,-0.000847266550130473,-0.000964482331516203,-0.000955158432498096,-0.0006721709631259651,0.000324246607086787,0.00041315283469389903,-0.000690416520328117,-0.0027992852248643,-0.0039535424464945896,-0.00506308098819808,-0.00564967827588413
1857134,pair_1,1080.0,0,,,-0.000160780191842617,-0.00044443384931642404,-0.000617407944933457,-0.000705558138547258,-0.000789979411600488,-0.000781999149872642,-0.000537781153583707,0.00042272715904303197,0.000501868709414208,-0.0005043248833452531,-0.00268306254759425,-0.0037992201687168897,-0.00490403450644365,-0.00555382498384012
1857135,pair_1,1085.0,0,,,-0.000159019792044929,-0.000422127802994797,-0.000581121488923881,-0.000703627704453135,-0.000855314688978247,-0.0009281314064514449,-0.0007802338681464299,0.000137072633113756,0.000132017623430332,-0.0010544763543986,-0.0033411391842987103,-0.00451856635360323,-0.00555607395358041,-0.00614699370461672
1857136,pair_1,1090.0,0,,,-0.000215774825492754,-0.000512465592788379,-0.0006865219347225321,-0.0008150789749007339,-0.000977445504024367,-0.00104663506837409,-0.000878302392852073,6.26455931855667e-05,0.00012541645168748502,-0.0010907285991717,-0.00330999483159143,-0.004470725421385579,-0.00558201459092044,-0.00612546399483477
1857137,pair_1,1095.0,0,,,-0.000298421370327542,-0.0006383571999937,-0.000853258595258862,-0.0009924601441881529,-0.0011508734549456401,-0.00122933503416518,-0.0011616033614470199,-0.000410718074562172,-0.000207276501851114,-0.00149891289098022,-0.00379532760370339,-0.005032698545205779,-0.00604398281032864,-0.00651027151771011
1857138,pair_1,1100.0,0,,,-0.0002029869279966,-0.0005295676386779769,-0.000730957719393828,-0.0008660095353643481,-0.00102816982526281,-0.0010994588988757301,-0.000987397909082266,-6.94999801523974e-05,0.000166043391680646,-0.00103936730345673,-0.00332352672274992,-0.00453342324232815,-0.00561218250359277,-0.0061182366760803
1857139,pair_1,1105.0,0,,,-0.000143058968324209,-0.000369840909442628,-0.000502164180307002,-0.000643163981985396,-0.00081473147994162,-0.000890827463220947,-0.000673129904393774,0.00023106984020827202,0.00030723761778475095,-0.000591124009674228,-0.0027889463110505,-0.0040675353944038106,-0.00508218855466957,-0.00567663473858466
1857140,pair_1,1110.0,0,,,-0.00027985812665829503,-0.000533690425284968,-0.000673338573352908,-0.000779436363570097,-0.0009123411495784631,-0.0009819906122952539,-0.000777688632042962,0.000147541982936096,0.000270075608743396,-0.000628116026198344,-0.0027137852212832,-0.003935429483137871,-0.00486910310599172,-0.00544424733144034
1857141,pair_1,1115.0,0,,,-0.000258013998178738,-0.00052816484164737,-0.000679714520036171,-0.0008005681426661481,-0.0009333702084458029,-0.0009824492308643151,-0.0007253020549427679,0.000331509484018698,0.000565415362045704,-0.000218861565631208,-0.0022649098288795803,-0.00339361926638697,-0.00440982467536043,-0.00501737154455819
1857142,pair_1,1120.0,0,,,-0.00020753414412659398,-0.000436263648435744,-0.0005448910132551559,-0.000637976346483256,-0.000749961228851557,-0.000793968158304125,-0.000519998615236784,0.000567378573538262,0.0006922678197743,-0.000175311475701595,-0.00231344572149701,-0.0034479547004936397,-0.00446125207288207,-0.00514769428460458
1857143,pair_1,1125.0,0,,,-0.00027981539392605,-0.000551746822389139,-0.000695225123281342,-0.0007992832779006259,-0.000910504555625081,-0.000952236332214897,-0.000678270510862742,0.00044121588596818603,0.000585201187071991,-0.000138133503440431,-0.0021177414934655803,-0.00302968104844001,-0.00407446663812335,-0.0047125845282557
1857144,pair_1,1130.0,0,,,-0.0003245137163801,-0.000620671284748695,-0.00078374024346637,-0.000879935163185273,-0.0009805965693115769,-0.00102795885204795,-0.000802023784959213,0.00028947999032120095,0.000407402948055216,-0.00045926513096927003,-0.0024732654560426603,-0.00343661909814284,-0.00442324942678318,-0.00506278434756729
1857145,pair_1,1135.0,0,,,-0.000154047663147754,-0.000360314079578939,-0.000464399993473053,-0.000524874803658563,-0.000575636440290481,-0.000577336804335126,-0.00033331967402219103,0.000608822785626022,0.000677201314205837,-9.74256870622343e-05,-0.0022492843076505104,-0.00334261889824646,-0.00429390295833986,-0.00506619478639652
1857146,pair_1,1140.0,0,,,-1.8515212771587802e-05,-0.000151565456924194,-0.00020162486590121398,-0.00020732404854437,-0.00023553494882552203,-0.00022477389136272403,4.5355538237249e-06,0.0008701600083892541,0.000800598409048225,8.80787822772075e-05,-0.00213193981242886,-0.00338272679817945,-0.00431831513001739,-0.00512653879438011
1857147,pair_1,1145.0,0,,,-8.772748236782641e-05,-0.000304226771721637,-0.000434056625214592,-0.000511406702449076,-0.000607360997152774,-0.000641088993677695,-0.000521521758036328,0.000189774718841951,0.000313990019963835,-0.000574991325027172,-0.0027316804598141397,-0.00400861604157975,-0.00500326751921614,-0.00566347414091635
1857148,pair_1,1150.0,0,,,-0.000366862166392175,-0.000669267882885758,-0.000851141740303882,-0.0009432319448270689,-0.0010446840689456302,-0.00108423185266372,-0.0009314134351382859,-0.000127690841886144,0.00013157051745029,-0.0006187012063490861,-0.00258894748683134,-0.00372882313604116,-0.00471339807552816,-0.00526278878247804
1857149,pair_1,1155.0,0,,,-0.000469817649001345,-0.000789770847567733,-0.0009414183854851029,-0.00100454940413154,-0.00110949325461349,-0.0011769014024735301,-0.00103397725567606,-8.15989433879524e-05,0.000234809001837579,-0.000727991111815667,-0.00264963289164778,-0.0037082701238706204,-0.0047119119799324104,-0.00522612025024942
1857150,pair_1,1160.0,0,,,-0.000585830879596734,-0.0009710469656180321,-0.00116710851239854,-0.00124934765369144,-0.0013492894434309198,-0.00138002626891738,-0.00116629571879192,-0.000228233903709674,0.000141562548878109,-0.000871435624733662,-0.00261704412613027,-0.00349808294319829,-0.00459734661731737,-0.00499996690637545
1857151,pair_1,1165.0,0,,,-0.000781453981353363,-0.00122748536394925,-0.00144142121620948,-0.00147460418311492,-0.0015336415682319301,-0.00153006980656335,-0.00129856998445843,-0.000268995770736253,0.000326226334383301,-0.000658279153378825,-0.00241443155759886,-0.00330685275722393,-0.0044315192037751,-0.00475184040894886
1857152,pair_1,1170.0,0,,,-0.00105319573921391,-0.00141064596304425,-0.0014860155207145301,-0.00140976292166987,-0.00142923519980859,-0.00144904020097235,-0.00119332213669828,-6.79323122005793e-05,0.000474392729966231,-1.0689814019459802e-05,-0.0019124168185991,-0.00278267177944873,-0.0038253054733587703,-0.00415882965579933
1857153,pair_1,1175.0,0,,,-0.00155457087451932,-0.00206331180384132,-0.00221978628513148,-0.00220935818800579,-0.00221044648918521,-0.0021440779196647,-0.00142521591202705,0.000317228986159178,0.000681885005097752,0.000185473352042376,-0.00196067810463495,-0.00284371522482005,-0.0038787395080738295,-0.00421511114068977
1857154,pair_1,1180.0,0,,,-0.0017837885444326699,-0.0023246178615801,-0.00247623917213275,-0.0024329093986651604,-0.0023343896525217698,-0.002144502712854,-0.0012572277640290198,0.000331736062792844,0.0008660150055109571,2.2016583653427398e-05,-0.00231059206558739,-0.00347717789917913,-0.004561991402967321,-0.00501915741734166
1857155,pair_1,1185.0,0,,,-0.00228192433193198,-0.00280807919758824,-0.0028910529922799,-0.00285429497088397,-0.00278225488791403,-0.00267378673764942,-0.00169521394162699,-1.76070684603552e-05,0.000468680182331415,-0.000505777084351186,-0.00292146014661616,-0.00411440310334101,-0.00495098572203895,-0.0053679024085315896
1857156,pair_1,1190.0,0,,,-0.00234993612767666,-0.00283397953659603,-0.0028689034737969803,-0.00276097033732438,-0.00265788790593686,-0.00259702581880691,-0.0017623488081056602,-5.1950180656397206e-05,0.000578348917009815,-0.000152159279991198,-0.00272893109180542,-0.00396293457776646,-0.00463783642744486,-0.00509653060608345
1857157,pair_1,1195.0,0,,,-0.00223734375174648,-0.00267684042285371,-0.00268579129579357,-0.00252454977996363,-0.00234493384976057,-0.0022378775964621896,-0.0013921689057903,0.00023991783896090297,0.000562867897261387,-0.000194514217500076,-0.00283209035064954,-0.0040802622028464,-0.00460909767871885,-0.00518041708447595
1857158,pair_1,1200.0,0,,,-0.00232787287863457,-0.0028554704343726,-0.00293478580659295,-0.0028881426608147603,-0.0028137631848490006,-0.00274647940943054,-0.0018429927402396603,-6.8323960720922e-05,0.00044277647312672403,-0.000549288014666696,-0.00319842451121558,-0.00450153342465954,-0.00520665158229641,-0.00569406150612182
1857159,pair_1,1205.0,0,,,-0.00252549383395856,-0.00312201299445794,-0.00327251679855115,-0.00331078521063058,-0.00330214068729598,-0.00327640894592135,-0.00236542042622695,-0.000573892180964934,0.000119001662059272,-0.0007238499969008651,-0.00332105379281072,-0.00458734590733523,-0.00528560297854804,-0.00565608337135405
1857160,pair_1,1210.0,0,,,-0.00249177468738391,-0.0031578725875379197,-0.00340200413198765,-0.0035220301915010396,-0.00353791543450435,-0.00351108016723923,-0.00265658013510587,-0.0009506725329449599,2.91858308571367e-05,-0.00086092197090645,-0.00350887606697441,-0.00479495189279467,-0.0054798146766326,-0.00581829044630794
1857161,pair_1,1215.0,0,,,-0.0024420588976259,-0.00305698536765241,-0.00327246851219182,-0.00346789020829985,-0.0035443163614106397,-0.00353941364320446,-0.00259970348643149,-0.000889731224943083,0.000113152717284869,-0.000743314760221587,-0.00339816742481752,-0.00477888979265315,-0.0055185748483339,-0.005946823907067429
1857162,pair_1,1220.0,0,,,-0.0022229326316201897,-0.00273959353093456,-0.00289690251041705,-0.00304899303298416,-0.00308628983449084,-0.00306912217215733,-0.0021540241908893604,-0.000457356104614874,0.00041438021603391,-0.000312550843632615,-0.00298680903181116,-0.00446342115551285,-0.005029009828100279,-0.00555358061295779
1857163,pair_1,1225.0,0,,,-0.0017618486045668101,-0.00215465117772608,-0.00221522178958246,-0.00229690564172163,-0.00230825199100984,-0.00225351765479241,-0.00138216209031098,0.000279856056875071,0.00111002065758664,0.000521344995954617,-0.00224462464520528,-0.0038399775391461,-0.00455143125929589,-0.00520538009174288
1857164,pair_1,1230.0,0,,,-0.00146709015062749,-0.0019453029525382602,-0.00214748542287665,-0.00233822943811925,-0.00236607156926972,-0.00221399372220293,-0.00131080916953098,8.035628462253579e-05,0.0010201680346437901,0.000315326555800148,-0.00229897296170793,-0.0038216209230119897,-0.0047401777061432705,-0.00530379152908245
1857165,pair_1,1235.0,0,,,-0.0009442442271372449,-0.00145190393196873,-0.00181133515319767,-0.00202947013967844,-0.00205050781389668,-0.00189133207660485,-0.0012563232160339901,-0.00023470894771619302,0.00048462890036611795,-1.41090836432e-05,-0.00209529603947899,-0.00333996105099268,-0.00413384897985379,-0.00457801428183299
1857166,pair_1,1240.0,0,,,-0.000791672675809761,-0.00118622840605137,-0.0014502402724610901,-0.00161832913694344,-0.00160908707553651,-0.0014214533212886802,-0.0007982888530345469,-6.61550326029525e-05,0.0005866997596026331,-5.34748187216976e-05,-0.00233716534827864,-0.0038570384572044203,-0.00470941295571836,-0.00529903979833298
1857167,pair_1,1245.0,0,,,-3.712302664598621e-05,-0.000212573949284681,-0.000368429042598289,-0.00045077699576453496,-0.000418971155202857,-0.00025988230379073797,0.000120099653583575,0.00069747212950356,0.00113346067667977,0.00082246432642913,-0.0013868751560054,-0.00292550124206106,-0.00364958953699868,-0.00439855871635598
1857168,pair_1,1250.0,0,,,-1.6271193440233e-07,-0.000140189721067852,-0.000254657722278014,-0.000285690352977421,-0.00022379541722347798,-6.38915300799421e-05,0.000238772200087261,0.00076518903876614,0.0012681935666778198,0.00107927587936704,-0.0010336336171597302,-0.00243588016518823,-0.00319096409359447,-0.003956820840289071
1857169,pair_1,1255.0,0,,,2.65922492828593e-05,-5.91471586175172e-05,-0.000130913622041764,-0.000169375870796252,-0.00013833824255576202,-2.88098767600299e-05,0.000195875228421152,0.000543423154843119,0.000899508378912143,0.0006238666492401281,-0.00175073639225033,-0.00333473922586037,-0.00397977342993528,-0.00477710508132064
1857170,pair_1,1260.0,0,,,-3.17991329919338e-05,-0.000169216498372996,-0.000284395192621064,-0.000449967560511258,-0.000543919155081539,-0.000472401678779383,-0.000112944722306871,0.000314004008207448,0.000604491831388899,0.000174723549376856,-0.0021659702677741,-0.0036425725501353203,-0.00454067837519495,-0.0052333777298806
1857171,pair_1,1265.0,0,,,0.000306091281352508,0.000215657657758285,8.60778251564246e-05,-9.97160623014871e-05,-0.000203963203037414,-0.000139858945651376,0.00017276934160243799,0.000713381076020929,0.0010185818010960599,0.000853619272123397,-0.00152119806000911,-0.00295941672966392,-0.0037939246851405703,-0.00455489373272627
1857172,pair_1,1270.0,0,,,0.000491934138169487,0.00044557456821919404,0.000287066859294325,-3.1916830583397196e-05,-0.00027926297140283904,-0.000339762622086776,-0.000144190317332435,0.000251654111261009,0.000491521592996633,0.000302316230013014,-0.0015234357585328401,-0.00287913528768263,-0.00364185888952575,-0.0043421671026390605
1857173,pair_1,1275.0,0,,,0.000447722172044773,0.00035635894404005,0.000139603957500786,-0.000246830515285426,-0.000557762184508898,-0.0006774699451801019,-0.0005300172280029269,-0.000195181195508154,-2.55342899374749e-05,-0.000435508537129621,-0.0019387124623842802,-0.0032028725249006,-0.0038730245458255797,-0.004449853400012999
1857174,pair_1,1280.0,0,,,0.00045757388017168897,0.000365531822906304,0.000111422107715578,-0.000366009816671846,-0.000744086043522254,-0.0009166771334533301,-0.0007634977794865519,-0.000448572957033134,-0.000256729314968462,-0.000821528729955718,-0.00235739348337902,-0.0037642709264872,-0.00426943487767275,-0.004834243596515721
1857175,pair_1,1285.0,0,,,0.0008883176412718359,0.00100714009262098,0.0009374562410312461,0.00060019928961829,0.000300843141861647,0.000167128701729375,0.00028303848913705497,0.000528845149372371,0.000599777797985257,0.000293860793730647,-0.00154510666013386,-0.00313000529763675,-0.00364726203989389,-0.004442484438192829
1857176,pair_1,1290.0,0,,,0.0009729356569443179,0.0010530774492955401,0.000926869700345085,0.000593867657985672,0.000317532896303174,0.000213316021788066,0.000304546806374092,0.000512777774711105,0.000475297878819021,0.000151470862639269,-0.0014911131431696,-0.00299334161495696,-0.00349349316911045,-0.004245729064885229
1857177,pair_1,1295.0,0,,,0.000832581450911315,0.000878594053481912,0.0007788942558891941,0.000573905732089722,0.000404243724173639,0.000377700630722218,0.000477820125011113,0.000743966457034379,0.000776677225313366,0.000488310455155781,-0.00102332287487777,-0.00233023901516022,-0.0029814835268956,-0.00369804391749844
1857178,pair_1,1300.0,0,,,0.0008429749272603071,0.0010035991896031099,0.0010419183768669,0.00106312559253001,0.00110108825143915,0.0011522897727851199,0.0011563299565420198,0.00140370751235933,0.00154308302939305,0.0013874214311510001,-0.000398078907054959,-0.0018823977939408801,-0.0023457394253774398,-0.00335715332524474
1857179,pair_1,1305.0,0,,,0.000681476963819496,0.0008095725722784769,0.000860622837673066,0.000923460818562424,0.000987316612336646,0.0010604207110953099,0.0011988592188524,0.00170471018512124,0.00169641527585526,0.00145994016058908,-0.00036444643501054,-0.00177410139223292,-0.0022614653643259,-0.0032431865587374802
1857180,pair_1,1310.0,0,,,0.00043335659634471897,0.000514970195654046,0.000549693155180465,0.000590716875597724,0.000620914733626843,0.000644260793295958,0.00078748823909305,0.0014611023495229199,0.00163665792700389,0.0014107167928555302,-0.00047117372463751104,-0.00193649992137165,-0.00238906064023181,-0.0033313567175270397
1857181,pair_1,1315.0,0,,,0.000582073734291621,0.000705631804695842,0.000762570846340251,0.000837282344396597,0.0009150524255601961,0.000987906754742004,0.00109778941583506,0.0015756176883963,0.00170438687120715,0.00151830943395806,-0.000635713206690575,-0.00232698201291629,-0.00275375374389058,-0.00380265984634641
1857182,pair_1,1320.0,0,,,0.000536506335836968,0.00067501792414171,0.000752659751841415,0.000876425185905749,0.000998367130075395,0.00109028939546177,0.00122704570244225,0.0017741768878038102,0.0017903264875706103,0.00172948542751176,-0.000509238403281103,-0.0021269581780164,-0.0025282631364115303,-0.0036106577716054702
1857183,pair_1,1325.0,0,,,0.000249763599792735,0.00022389545186250802,0.00020598525042309199,0.00035255506002741403,0.000518539187248765,0.000669446103880565,0.000801562433325697,0.00135860187918932,0.0016843678909447,0.0016014121095295699,-0.000655918028689482,-0.0020988867290567,-0.00262239903040135,-0.00350436354802742
1857184,pair_1,1330.0,0,,,2.20768050709255e-05,-2.18002265426029e-05,-2.6587908071839102e-05,8.8840822836285e-05,0.000198548575737022,0.00026262602137318704,0.00034322686932662595,0.000927602519093468,0.0013211482048352198,0.00102839184488512,-0.0010764527701908901,-0.0024871065301795303,-0.00293784256249852,-0.0037612371068007897
1857185,pair_1,1335.0,0,,,0.000100450068724098,0.000144822604353462,0.000227909595727682,0.00037094715563304,0.00046146918705209695,0.000499689249634838,0.0005823203380983429,0.0011266918761110901,0.00127812679839286,0.0011155095164654,-0.0012283356357969302,-0.0027031420436526,-0.0031538847864318103,-0.00401145124143117
1857186,pair_1,1340.0,0,,,-2.7747877443268102e-05,-4.98893275544133e-05,-1.3428491913262402e-05,5.50028397236674e-05,6.82540950191779e-05,5.544540230553879e-05,0.000158622433221391,0.000766453700763591,0.000960283705402414,0.0006505033691398861,-0.00159137140584485,-0.00294623939091776,-0.00344819967729885,-0.0041799272885605894
1857187,pair_1,1345.0,0,,,8.20878513238263e-05,0.000158007256634331,0.000270747839953463,0.000387485088336874,0.000398529801070996,0.000321060461742618,0.000323313960532316,0.000992401548616411,0.00117258236079219,0.0010454929154558,-0.000986458469814418,-0.00235106331115655,-0.0026811329489709102,-0.00346767475062261
1857188,pair_1,1350.0,0,,,-0.00889071050601539,-0.0102380159554573,-0.0101309883003069,-0.009836491791563809,-0.0095671024610264,-0.00980813505438057,-0.007921533881530529,-0.004305206792392571,-0.00227883189842604,-0.00313781243036803,-0.00798891782315122,-0.00931800518474744,-0.00904707610961545,-0.0090956356150139
1857189,pair_1,1355.0,0,,,-0.006792362021911629,-0.00797572073421565,-0.00790843741201685,-0.007456344926539679,-0.0069841342008406205,-0.00690010384211864,-0.00529657985676135,-0.0018339819338761899,0.00024037327969763902,2.65552721863595e-05,-0.0051981708123200795,-0.0063236044161415,-0.006695629519075211,-0.0070921034424043
1857190,pair_1,1360.0,0,,,-0.00661890969394854,-0.0078998921689808,-0.00791565411268774,-0.0073415762552976,-0.00670997778214195,-0.00645389964337632,-0.0049969773629374705,-0.00196826577876687,0.000295406560128132,-0.00014668618089906101,-0.00561184104736365,-0.0068341092792721,-0.00732357430732151,-0.007632270081392429
1857191,pair_1,1365.0,0,,,-0.00633500634274887,-0.00759021256193595,-0.00767637052501193,-0.00715886644850393,-0.00655700415549188,-0.0063012104046001,-0.00493353450716521,-0.0020864200324984,0.000289540035611769,0.000136083931096401,-0.00496934608119535,-0.00633585819561351,-0.00668996248826735,-0.0069497782761863604
1857192,pair_1,1370.0,0,,,-0.006211346150048071,-0.00731114601976317,-0.00720836739350017,-0.00650275515708816,-0.00582970395599904,-0.00563341438647128,-0.0046143069285333104,-0.00190943626271873,0.00079567152951991,0.000851586532125,-0.00414892662738397,-0.00540507247204509,-0.005728831006025121,-0.0060647446522019794
1857193,pair_1,1375.0,0,,,-0.0059170841295048794,-0.007058057322129509,-0.00706801499644899,-0.00651189735801777,-0.00593857073432169,-0.00574453187318449,-0.0046421590504154295,-0.00191640273224824,0.000632851416438425,0.000493720175404566,-0.00453833088067088,-0.005927888900556471,-0.00629597171393191,-0.00658879024913184
1857194,pair_1,1380.0,0,,,-0.00586858609462677,-0.00689846073735037,-0.00677920167706522,-0.0059944116182556,-0.0052271561291912,-0.00495873785596055,-0.004010943812643129,-0.0013907965963200302,0.00121960422928824,0.00125637444622484,-0.0037866404242392297,-0.005273314988771379,-0.005446455139565039,-0.00590920984972382
1857195,pair_1,1385.0,0,,,-0.0059576914303745105,-0.006935948140541879,-0.00675009726771284,-0.00586982112237886,-0.004998693060209189,-0.004662563266972,-0.00366005599057176,-0.0011317297405586699,0.00143847707609591,0.0014521061244469901,-0.0032422769673423,-0.00468569323878297,-0.00474964255921384,-0.00525856688108798
1857196,pair_1,1390.0,0,,,-0.00577154718279638,-0.00680489192381594,-0.0067241657339078605,-0.006029625122445471,-0.00534381639426273,-0.005104915088630179,-0.00411611585294776,-0.00167224184013105,0.000530099925431469,0.00042264359943320896,-0.0041063363476089,-0.005345455677340029,-0.005604181047854121,-0.00597102692361868
1857197,pair_1,1395.0,0,,,-0.00543552635809416,-0.00649416889609719,-0.00648433851644172,-0.00584643629098921,-0.00517254641633629,-0.0048632548402924,-0.0038787463217941705,-0.00162625945777768,0.000726395808086803,0.000477892852631478,-0.00396389086413507,-0.00530842636237815,-0.00572863570939561,-0.0060589468478669
1857198,pair_1,1400.0,0,,,-0.00540850335524528,-0.00643623396105071,-0.00632947409846962,-0.00556661069934253,-0.00487310611293049,-0.0046045272933112604,-0.00373595577694431,-0.0012201855005897,0.00107640718885839,0.0009962130791097538,-0.00386756426030858,-0.00508221982327924,-0.00562890082979464,-0.0059636995489877895
